word,stemed
अंगठ्याची,"['अंगठ्या', 'अंगठ्य', 'अंगठ्य', 'अंगठ']"
अंगठ्याच्या,"['अंगठ्याच्', 'अंगठ्य', 'अंगठ्याच']"
अंगठ्यात,"['अंगठ्', 'अंगठ्य']"
अंगठ्यानं,"['अंगठ्य', 'अंगठ्य']"
अंगठ्याने,"['अंगठ्यान', 'अंगठ्य', 'अंगठ्य', 'अंगठ']"
अंगठ्याला,"['अंगठ्य', 'अंगठ्य']"
अंगठ्यावर,"['अंगठ्य', 'अंगठ', 'अंगठ्य']"
अंगण,[]
अंगणच,[]
अंगणभर,[]
अंगणवाडी,[]
अंगणही,[]
अंगणांना,[]
अंगणांमधले,['अंगणांमधल']
अंगणाकडे,"['अंगण', 'अंगणाकड']"
अंगणाचं,"['अंगणा', 'अंगण']"
अंगणाचा,"['अंगणा', 'अंगण']"
अंगणाची,"['अंगणा', 'अंगण']"
अंगणाच्या,"['अंगणाच्', 'अंगण', 'अंगणाच']"
अंगणात,['अंगण']
अंगणातच,"['अंगण', 'अंगणा']"
अंगणातला,"['अंगणात', 'अंगण']"
अंगणातली,"['अंगण', 'अंगणात']"
अंगणातले,"['अंगणातल', 'अंगणात']"
अंगणातल्या,"['अंगणात', 'अंगणातल', 'अंगणातल्', 'अंगण']"
अंगणातील,"['अंगणा', 'अंगणात', 'अंगण']"
अंगणातून,"['अंगण', 'अंगणात', 'अंगणात']"
अंगणातूनही,"['अंगणात', 'अंगणातून', 'अंगणातून']"
अंगणापलीकडे,['अंगणापलीकड']
अंगणापासून,"['अंगणापास', 'अंगण']"
अंगणामधील,[]
अंगणामध्येदेखील,"['अंगणामध्य', 'अंगणामध्येदेखी']"
अंगणाला,['अंगण']
अंगणावर,['अंगण']
अंगणावरून,"['अंगण', 'अंगणावर', 'अंगणाव']"
अंगणासमोर,[]
अंगणी,[]
अंगती,[]
अंगदेखील,['अंगदेखी']
अंगनिथळत्या,['अंगनिथळत']
अंगप्रत्यंग,[]
अंगप्रत्यंगातून,"['अंगप्रत्यंग', 'अंगप्रत्यंगात', 'अंगप्रत्यंगात']"
अंगप्रत्यंगे,['अंगप्रत्यंग']
अंगप्रदर्शन,[]
अंगभर,[]
अंगभरच्या,['अंगभरच']
अंगभूत,[]
अंगमेहनत,['अंगमेहन']
अंगमेहनतीचं,"['अंगमेहनतीच', 'अंगमेहनत', 'अंगमेहनती']"
अंगमेहनतीची,"['अंगमेहनत', 'अंगमेहनतीच', 'अंगमेहनती']"
अंगयष्टीने,['अंगयष्टीन']
अंगरक्षक,[]
अंगरक्षकांचं,[]
अंगरक्षकांचे,"['अंगरक्षकांच', 'अंगरक्षक']"
अंगरखा,[]
अंगरख्याचा,"['अंगरख्या', 'अंगरख्य', 'अंगरख्य']"
अंगलक्षण,[]
अंगलक्षणांवरुनच,['अंगलक्षणांव']
अंगलट,[]
अंगलटीत,['अंगलट']
अंगवळणी,[]
अंगवस्त्र,[]
अंगवस्त्रांची,['अंगवस्त्र']
अंगवस्त्रांचीही,"['अंगवस्त्रां', 'अंगवस्त्रांच']"
अंगवस्त्रे,['अंगवस्त्र']
अंगविक्षेप,['अंगविक्षे']
अंगविक्षेपित,['अंगविक्षेपि']
अंगही,[]
अंगांकडे,['अंगांकड']
अंगांचं,[]
अंगांचा,['अंग']
अंगांची,['अंग']
अंगांचे,"['अंगांच', 'अंग']"
अंगांच्या,"['अंगांच', 'अंग']"
अंगांतून,['अंगांत']
अंगांना,[]
अंगांनी,['अंग']
अंगांनीही,"['अंगांन', 'अंगां']"
अंगांवर,['अंग']
अंगांसह,[]
अंगाअंगात,['अंगाअंग']
अंगाई,[]
अंगाईगीत,['अंगाईग']
अंगाखांद्यांचा,"['अंगाखांद्य', 'अंगाखांद्या']"
अंगाखांद्याला,"['अंगाखांद्य', 'अंगाखांद्य']"
अंगाखांद्यावर,"['अंगाखांद्य', 'अंगाखांद', 'अंगाखांद्य']"
अंगाखांद्यावरची,"['अंगाखांद्याव', 'अंगाखांद्य', 'अंगाखांद्याव']"
अंगाखांद्यावरचे,"['अंगाखांद्यावरच', 'अंगाखांद्याव', 'अंगाखांद्य', 'अंगाखांद्याव']"
अंगाखांद्यावरील,"['अंगाखांद्याव', 'अंगाखांद्य', 'अंगाखांद्याव']"
अंगाखाली,['अंग']
अंगाचं,"['अंगा', 'अंग']"
अंगाचा,"['अंगा', 'अंग']"
अंगाची,"['अंगा', 'अंग']"
अंगाचीही,"['अंगाची', 'अंगाच', 'अंगाच']"
अंगाचे,"['अंगा', 'अंगाच', 'अंग']"
अंगाच्या,"['अंगाच्', 'अंग', 'अंगाच']"
अंगात,['अंग']
अंगातच,"['अंग', 'अंगा']"
अंगातलं,"['अंगात', 'अंगात']"
अंगातला,"['अंगात', 'अंग']"
अंगातली,"['अंग', 'अंगात']"
अंगातले,"['अंगातल', 'अंगात']"
अंगातल्या,"['अंगात', 'अंगातल', 'अंगातल्', 'अंग']"
अंगातही,"['अंग', 'अंगात']"
अंगातील,"['अंगा', 'अंगात', 'अंग']"
अंगातून,"['अंग', 'अंगात', 'अंगात']"
अंगानं,['अंग']
अंगाने,"['अंगान', 'अंग']"
अंगापिंडाने,"['अंगापिंडान', 'अंगापिंड']"
अंगाप्रत्यंगातले,"['अंगाप्रत्यंगातल', 'अंगाप्रत्यंगात']"
अंगाबद्दल,[]
अंगाभोवती,[]
अंगामध्ये,"['अंग', 'अंगामध्य']"
अंगामुळे,"['अंगामुळ', 'अंग']"
अंगार,[]
अंगारकी,[]
अंगारा,[]
अंगारे,['अंगार']
अंगाला,['अंग']
अंगालाच,"['अंगाल', 'अंगा']"
अंगावर,['अंग']
अंगावरच,['अंगा']
अंगावरचं,['अंगाव']
अंगावरचा,['अंगाव']
अंगावरची,['अंगाव']
अंगावरचे,"['अंगावरच', 'अंगाव']"
अंगावरच्या,"['अंगावरच', 'अंगावरच']"
अंगावरती,['अंगाव']
अंगावरली,['अंगाव']
अंगावरही,['अंगाव']
अंगावरील,['अंगाव']
अंगावरून,"['अंग', 'अंगावर', 'अंगाव']"
अंगाविषयी,['अंग']
अंगाशी,['अंग']
अंगास,[]
अंगासरसा,[]
अंगिकारण्याची,"['अंगिकारण्या', 'अंगिकारण्य', 'अंगिकारण्य', 'अंगिकारण']"
अंगिकारायचं,['अंगिकाराय']
अंगिरस,[]
अंगी,[]
अंगीकार,[]
अंगीकारणं,[]
अंगीकारणाराही,[]
अंगीकारण्याऐवजी,['अंगीकारण्याऐ']
अंगीकारलं,['अंगीकार']
अंगीकारला,[]
अंगीकारली,[]
अंगीकारले,['अंगीकारल']
अंगीकारलेला,"['अंगीकार', 'अंगीकारल', 'अंगीकारलेल']"
अंगीकारलेल्या,"['अंगीकारल', 'अंगीकारलेल्य', 'अंगीकारले', 'अंगीकारलेल', 'अंगीकार']"
अंगीकारल्याशिवाय,"['अंगीकारल्याशिव', 'अंगीकारल्याश', 'अंगीकारल्याशि', 'अंगीकारल्य']"
अंगीकारावा,[]
अंगीकृत,[]
अंगीच्या,"['अंगीच', 'अंगीच्', 'अंग']"
अंगीभूत,[]
अंगीसुद्धा,"['अंगीसुद्', 'अंग']"
अंगुली,[]
अंगुलीनिर्देश,['अंगुलीनिर्दे']
अंगुलीनिर्देशाकडे,"['अंगुलीनिर्देश', 'अंगुलीनिर्देशाकड']"
अंगुष्ठ,[]
अंगुस्तान,[]
अंगूर,[]
अंगोपांगी,[]
अंघोळ,[]
अंघोळच,[]
अंघोळी,[]
अंघोळीचं,"['अंघोळ', 'अंघोळी']"
अंघोळीचा,"['अंघोळ', 'अंघोळी']"
अंघोळीची,"['अंघोळ', 'अंघोळी']"
अंघोळीचे,"['अंघोळीच', 'अंघोळ', 'अंघोळी']"
अंघोळीच्या,"['अंघोळीच', 'अंघोळीच्', 'अंघोळ']"
अंघोळीत,['अंघोळ']
अंघोळीनंतर,['अंघोळ']
अंघोळीपुरताही,[]
अंघोळीला,['अंघोळ']
अंघोळीलाही,"['अंघोळ', 'अंघोळील']"
अंघोळीसाठी,"['अंघोळीसा', 'अंघोळ']"
अंघोळीसारखी,"['अंघोळीसार', 'अंघोळ']"
अंघोळीहून,"['अंघोळ', 'अंघोळीह']"
अंजन,[]
अंजनीबाई,[]
अंजली,[]
अंजियोग्राफी,[]
अंजिरी,[]
अंजीर,[]
अंटार्क्टिकाचा,"['अंटार्क्टिका', 'अंटार्क्टिक']"
अंटार्क्टिकी,[]
अंड,[]
अंडं,[]
अंडंसुद्धा,[]
अंडकोष,[]
अंडरग्रॅज्यूएट,[]
अंडरलाईन,[]
अंडरवर्ल्ड,[]
अंडरवर्ल्डकडून,['अंडरवर्ल्डकड']
अंडरवर्ल्डची,[]
अंडरवर्ल्डच्या,['अंडरवर्ल्डच']
अंडरवर्ल्डने,['अंडरवर्ल्डन']
अंडरवर्ल्डमध्येच,['अंडरवर्ल्डमध्ये']
अंडरवर्ल्डला,[]
अंडरवर्ल्डशी,[]
अंडरवर्ल्डसाठी,[]
अंडरवेअर,['अंडरवेअ']
अंडरस्टँड,[]
अंडाकार,[]
अंडाकृती,[]
अंडाशय,[]
अंडी,[]
अंडीसुद्धा,"['अंडीसुद्', 'अंड']"
अंडीही,['अंड']
अंडे,['अंड']
अंडेही,['अंडेह']
अंड्यांची,"['अंड्य', 'अंड्या']"
अंड्यांचे,"['अंड्यांच', 'अंड्या', 'अंड्य']"
अंड्यांतून,"['अंड्यांत', 'अंड्यां']"
अंड्यांना,['अंड्या']
अंड्यांमधील,['अंड्यांम']
अंड्यांवर,"['अंड्या', 'अंड्य']"
अंड्याचं,"['अंड्या', 'अंड्य', 'अंड्य']"
अंड्याचा,"['अंड्या', 'अंड्य', 'अंड्य']"
अंड्याची,"['अंड्या', 'अंड्य', 'अंड्य', 'अंड']"
अंड्याचे,"['अंड्या', 'अंड', 'अंड्याच', 'अंड्य', 'अंड्य']"
अंड्याच्या,"['अंड्याच्', 'अंड्य', 'अंड्याच']"
अंड्याजवळ,['अंड्या']
अंड्याजवळच्या,['अंड्याजवळच']
अंड्यातले,"['अंड्यातल', 'अंड्या', 'अंड्यात']"
अंड्यातील,"['अंड्या', 'अंड्या', 'अंड्यात', 'अंड्य']"
अंड्यातून,"['अंड्य', 'अंड्यात', 'अंड्या', 'अंड्यात']"
अंड्याने,"['अंड्यान', 'अंड्य', 'अंड्य', 'अंड']"
अंड्याला,"['अंड्य', 'अंड्य']"
अंड्यावर,"['अंड्य', 'अंड', 'अंड्य']"
अंड्यासकट,['अंड्या']
अंत,[]
अंतःकरण,[]
अंतःकरणच,[]
अंतःकरणपूर्वक,[]
अंतःकरणांचा,['अंतःकरण']
अंतःकरणांत,[]
अंतःकरणाचा,"['अंतःकरणा', 'अंतःकरण']"
अंतःकरणाची,"['अंतःकरणा', 'अंतःकरण']"
अंतःकरणाचे,"['अंतःकरणा', 'अंतःकरणाच', 'अंतःकरण']"
अंतःकरणाच्या,"['अंतःकरणाच्', 'अंतःकरण', 'अंतःकरणाच']"
अंतःकरणात,['अंतःकरण']
अंतःकरणातच,"['अंतःकरण', 'अंतःकरणा']"
अंतःकरणातली,"['अंतःकरण', 'अंतःकरणात']"
अंतःकरणातील,"['अंतःकरणा', 'अंतःकरणात', 'अंतःकरण']"
अंतःकरणानं,['अंतःकरण']
अंतःकरणाने,"['अंतःकरणान', 'अंतःकरण']"
अंतःकरणापर्यंत,[]
अंतःकरणापासूनच,"['अंतःकरणापासू', 'अंतःकरणा']"
अंतःकरणाला,['अंतःकरण']
अंतःकरणे,['अंतःकरण']
अंतःचक्षू,[]
अंतःचक्षूंना,[]
अंतःपुर,[]
अंतःपुरात,['अंतःपुर']
अंतःपुरातले,"['अंतःपुरातल', 'अंतःपुरात']"
अंतःप्रेरणा,['अंतःप्रेरण']
अंतःप्रेरणेने,['अंतःप्रेरणेन']
अंतःप्रेरणेला,"['अंतःप्रेरण', 'अंतःप्रेरणेल']"
अंतःसंघर्षाचं,"['अंतःसंघर्षा', 'अंतःसंघर्ष']"
अंतःसंघर्षातच,"['अंतःसंघर्ष', 'अंतःसंघर्षा']"
अंतःस्थ,[]
अंतःस्थिती,[]
अंतःस्फूर्तीने,['अंतःस्फूर्तीन']
अंतःस्फूर्तीपेक्षा,['अंतःस्फूर्तीपेक्ष']
अंततोगत्वा,[]
अंतर,[]
अंतरं,[]
अंतरंग,[]
अंतरंगाकडे,"['अंतरंग', 'अंतरंगाकड']"
अंतरंगाचं,"['अंतरंगा', 'अंतरंग']"
अंतरंगाचा,"['अंतरंगा', 'अंतरंग']"
अंतरंगाची,"['अंतरंगा', 'अंतरंग']"
अंतरंगाचे,"['अंतरंगा', 'अंतरंगाच', 'अंतरंग']"
अंतरंगात,['अंतरंग']
अंतरंगातले,"['अंतरंगातल', 'अंतरंगात']"
अंतरंगातील,"['अंतरंगा', 'अंतरंगात', 'अंतरंग']"
अंतरंगातून,"['अंतरंग', 'अंतरंगात', 'अंतरंगात']"
अंतरंगापर्यंत,[]
अंतरच,[]
अंतरजालावर,"['अंतरजाल', 'अंतरजाल']"
अंतरपाट,[]
अंतरपाटाचा,"['अंतरपाटा', 'अंतरपाट']"
अंतरपाटावर,['अंतरपाट']
अंतरवस्त्रं,[]
अंतरही,[]
अंतरा,[]
अंतरांच्या,"['अंतरांच', 'अंतर']"
अंतरांमधील,[]
अंतरांवर,['अंतर']
अंतराअंतरानं,['अंतराअंतर']
अंतराअंतरावर,['अंतराअंतर']
अंतराचं,"['अंतरा', 'अंतर']"
अंतराचा,"['अंतरा', 'अंतर']"
अंतराचाच,"['अंतराच', 'अंतरा']"
अंतराचाही,"['अंतराचा', 'अंतराच']"
अंतराची,"['अंतरा', 'अंतर']"
अंतराचे,"['अंतरा', 'अंतराच', 'अंतर']"
अंतराच्या,"['अंतराच्', 'अंतर', 'अंतराच']"
अंतरात,['अंतर']
अंतरातच,"['अंतर', 'अंतरा']"
अंतरातली,"['अंतर', 'अंतरात']"
अंतरातील,"['अंतरा', 'अंतरात', 'अंतर']"
अंतरात्मा,['अंतरात्']
अंतरात्मे,"['अंतरात्म', 'अंतरात्']"
अंतरात्म्याचं,"['अंतरात्म्या', 'अंतरात्म्य', 'अंतरात्म्य', 'अंतरात्म्या']"
अंतरात्म्याचा,"['अंतरात्म्या', 'अंतरात्म्य', 'अंतरात्म्य', 'अंतरात्म्या']"
अंतरात्म्याचाच,"['अंतरात्म्याच', 'अंतरात्म्या', 'अंतरात्म्या', 'अंतरात्म्याच']"
अंतरात्म्याची,"['अंतरात्म्या', 'अंतरात्म्य', 'अंतरात्म्य', 'अंतरात्म्या', 'अंतरात्म']"
अंतरात्म्यापर्यंत,"['अंतरात्म्यापर्', 'अंतरात्म्यापर्य']"
अंतरात्म्यापासून,"['अंतरात्म्यापास', 'अंतरात्म्यापा', 'अंतरात्म्य', 'अंतरात्म्यापास']"
अंतरात्म्याला,"['अंतरात्म्य', 'अंतरात्म्या', 'अंतरात्म्य']"
अंतरानंतर,"['अंतरान', 'अंतर']"
अंतराने,"['अंतरान', 'अंतर']"
अंतरापर्यंत,[]
अंतरापेक्षा,"['अंतरापेक्ष', 'अंतर']"
अंतरापेक्षाही,"['अंतरापेक्षाह', 'अंतराप']"
अंतराप्रमाणे,['अंतराप्रमाण']
अंतरामध्ये,"['अंतर', 'अंतरामध्य']"
अंतरामुळे,"['अंतरामुळ', 'अंतर']"
अंतराय,['अंतर']
अंतराला,['अंतर']
अंतराळ,[]
अंतराळयानातून,"['अंतराळयान', 'अंतराळयानात', 'अंतराळयानात']"
अंतराळयानाने,"['अंतराळयानान', 'अंतराळयान']"
अंतराळविज्ञानातील,"['अंतराळविज्ञाना', 'अंतराळविज्ञानात', 'अंतराळविज्ञान']"
अंतराळवीर,[]
अंतराळवीरांनी,['अंतराळवीर']
अंतराळवीरांसह,[]
अंतराळस्पर्धाच,['अंतराळस्पर्ध']
अंतराळस्पर्धेत,"['अंतराळस्पर्धे', 'अंतराळस्पर्ध']"
अंतराळाचे,"['अंतराळा', 'अंतराळाच', 'अंतराळ']"
अंतराळात,['अंतराळ']
अंतराळातच,"['अंतराळ', 'अंतराळा']"
अंतराळातलं,"['अंतराळात', 'अंतराळात']"
अंतराळातील,"['अंतराळा', 'अंतराळात', 'अंतराळ']"
अंतराळातून,"['अंतराळ', 'अंतराळात', 'अंतराळात']"
अंतराळासंबंधीचे,"['अंतराळास', 'अंतराळासंबंधीच', 'अंतराळासंबंध', 'अंतराळासंबंधी']"
अंतरावर,['अंतर']
अंतरावरच,['अंतरा']
अंतरावरचं,['अंतराव']
अंतरावरचा,['अंतराव']
अंतरावरची,['अंतराव']
अंतरावरचे,"['अंतरावरच', 'अंतराव']"
अंतरावरच्या,"['अंतरावरच', 'अंतरावरच']"
अंतरावरही,['अंतराव']
अंतरावरील,['अंतराव']
अंतरावरून,"['अंतर', 'अंतरावर', 'अंतराव']"
अंतरावरूनही,"['अंतराव', 'अंतरावरून', 'अंतरावरू']"
अंतरासाठी,['अंतर']
अंतरासारखी,['अंतर']
अंतरिक्ष,[]
अंतरिक्षाच्या,"['अंतरिक्षाच्', 'अंतरिक्ष', 'अंतरिक्षाच']"
अंतरिक्षात,['अंतरिक्ष']
अंतरिम,[]
अंतरी,[]
अंतरीं,[]
अंतरीक्षाचा,"['अंतरीक्षा', 'अंतरीक्ष']"
अंतरीक्षातून,"['अंतरीक्ष', 'अंतरीक्षात', 'अंतरीक्षात']"
अंतरीचं,"['अंतर', 'अंतरी']"
अंतरीचा,"['अंतर', 'अंतरी']"
अंतरीची,"['अंतर', 'अंतरी']"
अंतरीच्या,"['अंतरीच', 'अंतरीच्', 'अंतर']"
अंतरे,['अंतर']
अंतर्गत,[]
अंतर्गतरीत्या,"['अंतर्गतरीत्', 'अंतर्गतरीत']"
अंतर्गाभा,[]
अंतर्गृहात,['अंतर्गृह']
अंतर्ज्ञान,[]
अंतर्ज्ञानाच्या,"['अंतर्ज्ञानाच्', 'अंतर्ज्ञान', 'अंतर्ज्ञानाच']"
अंतर्ज्ञानाने,"['अंतर्ज्ञानान', 'अंतर्ज्ञान']"
अंतर्ज्ञानी,['अंतर्ज्ञ']
अंतर्दर्शन,[]
अंतर्दृष्टी,[]
अंतर्धान,[]
अंतर्नाद,[]
अंतर्नादची,[]
अंतर्नादच्या,['अंतर्नादच']
अंतर्नादसारख्या,['अंतर्नादसारख']
अंतर्निर्दिष्ट,[]
अंतर्बाह्य,[]
अंतर्भाग,[]
अंतर्भागात,['अंतर्भाग']
अंतर्भागातही,"['अंतर्भाग', 'अंतर्भागात']"
अंतर्भागातील,"['अंतर्भागा', 'अंतर्भागात', 'अंतर्भाग']"
अंतर्भाव,[]
अंतर्भावही,[]
अंतर्भावामुळे,"['अंतर्भावामुळ', 'अंतर्भाव']"
अंतर्भूत,[]
अंतर्मन,[]
अंतर्मनाकडे,"['अंतर्मन', 'अंतर्मनाकड']"
अंतर्मनाचं,"['अंतर्मना', 'अंतर्मन']"
अंतर्मनाचा,"['अंतर्मना', 'अंतर्मन']"
अंतर्मनाची,"['अंतर्मना', 'अंतर्मन']"
अंतर्मनाच्या,"['अंतर्मनाच्', 'अंतर्मन', 'अंतर्मनाच']"
अंतर्मनात,['अंतर्मन']
अंतर्मनातच,"['अंतर्मन', 'अंतर्मना']"
अंतर्मनातल्या,"['अंतर्मनात', 'अंतर्मनातल', 'अंतर्मनातल्', 'अंतर्मन']"
अंतर्मनातील,"['अंतर्मना', 'अंतर्मनात', 'अंतर्मन']"
अंतर्मनानं,['अंतर्मन']
अंतर्मनाने,"['अंतर्मनान', 'अंतर्मन']"
अंतर्मनापासून,"['अंतर्मनापास', 'अंतर्मन']"
अंतर्मुख,[]
अंतर्मुखता,[]
अंतर्मुखी,[]
अंतर्याम,['अंतर्']
अंतर्यामातील,"['अंतर्यामा', 'अंतर्यामा', 'अंतर्यामात', 'अंतर्याम']"
अंतर्यामी,['अंतर्य']
अंतर्यामीची,"['अंतर्याम', 'अंतर्याम', 'अंतर्यामी']"
अंतर्वक्र,[]
अंतर्वस्त्रे,['अंतर्वस्त्र']
अंतर्विरोध,[]
अंतर्विरोधाची,"['अंतर्विरोधा', 'अंतर्विरोध']"
अंतर्विरोधात,['अंतर्विरोध']
अंतर्विरोधाला,['अंतर्विरोध']
अंतर्विसंगती,[]
अंतर्हित,[]
अंतऱ्यानंतर,"['अंतऱ्यान', 'अंतऱ्यान', 'अंतऱ्य']"
अंतविधी,[]
अंतश्चक्षू,[]
अंतस्थ,[]
अंतस्थिती,[]
अंतही,[]
अंतहीन,[]
अंताक्षरी,[]
अंताक्षरीवरच्या,"['अंताक्षरीवरच', 'अंताक्षरीवरच']"
अंताचा,"['अंता', 'अंत']"
अंताचाही,"['अंताचा', 'अंताच']"
अंताच्या,"['अंताच्', 'अंत', 'अंताच']"
अंतापर्यंत,[]
अंतिम,[]
अंतिमतः,[]
अंती,[]
अंतुले,['अंतुल']
अंतुलेंच्या,"['अंतुलेंच्य', 'अंतुलेंच']"
अंतुलेंना,['अंतुलेंन']
अंतुलेच,['अंतुले']
अंत्य,[]
अंत्यकर्म,[]
अंत्यदर्शन,[]
अंत्यदर्शनसाठी,[]
अंत्यदर्शनही,[]
अंत्यदर्शनाला,['अंत्यदर्शन']
अंत्यदर्शनासाठी,['अंत्यदर्शन']
अंत्ययात्रा,['अंत्ययात्']
अंत्ययात्राच,"['अंत्ययात्र', 'अंत्ययात्र']"
अंत्ययात्रेच्या,"['अंत्ययात्रेच्य', 'अंत्ययात्रेच', 'अंत्ययात्रेच्']"
अंत्ययात्रेत,"['अंत्ययात्रे', 'अंत्ययात्र', 'अंत्ययात्र']"
अंत्ययात्रेला,"['अंत्ययात्र', 'अंत्ययात्रेल', 'अंत्ययात्रे']"
अंत्ययात्रेशीच,"['अंत्ययात्रेशी', 'अंत्ययात्रेश', 'अंत्ययात्रेश']"
अंत्यविधी,[]
अंत्यविधीपर्यंत,[]
अंत्यविधीला,['अंत्यविध']
अंत्यविधीसाठी,"['अंत्यविधीसा', 'अंत्यविध']"
अंत्यसंस्कार,[]
अंत्यसंस्कारांना,[]
अंत्यसंस्कारांसाठी,['अंत्यसंस्कार']
