word,stemed
ठरलेल्यांची,"['ठरलेल्य', 'ठरलेल्', 'ठरलेल्या', 'ठरलेल', 'ठरल']"
ठरलेल्यांना,"['ठरलेल्', 'ठरलेल्या', 'ठरल', 'ठरलेल']"
ठरलेल्याना,"['ठरलेल', 'ठरलेल्य', 'ठरले']"
ठरलो,[]
ठरल्या,['ठरल']
ठरल्याच,"['ठरल्य', 'ठरल्']"
ठरल्याचं,"['ठरल्या', 'ठरल्य', 'ठरल्य']"
ठरल्याचा,"['ठरल्या', 'ठरल्य', 'ठरल्य']"
ठरल्याची,"['ठरल्या', 'ठरल्य', 'ठरल्य', 'ठरल']"
ठरल्याचे,"['ठरल्या', 'ठरल', 'ठरल्य', 'ठरल्य']"
ठरल्याचेच,"['ठरल्याच', 'ठरल्', 'ठरल्य', 'ठरल्या', 'ठरल्या']"
ठरल्याचेही,"['ठरल्याचे', 'ठरल्य', 'ठरल्याच', 'ठरल्याच']"
ठरल्याच्या,"['ठरल्याच्', 'ठरल्य', 'ठरल्याच']"
ठरल्यानंतर,"['ठरल्यान', 'ठरल्य']"
ठरल्यानुसार,"['ठरल्यानु', 'ठरल्य']"
ठरल्याने,"['ठरल्य', 'ठरल', 'ठर']"
ठरल्यापासून,"['ठरल्यापास', 'ठरल्यापा', 'ठरल्य']"
ठरल्यापेक्षा,"['ठरल्यापेक', 'ठरल्य']"
ठरल्याप्रमाणे,['ठरल्याप्रम']
ठरल्याप्रमाणेच,['ठरल्याप्रमा']
ठरल्याबद्दल,['ठरल्याबद']
ठरल्याबरहुकूम,['ठरल्याबरहु']
ठरल्याबरोबर,"['ठरल्याबर', 'ठरल्य']"
ठरल्यामुळे,"['ठरल्याम', 'ठरल्य', 'ठरल']"
ठरल्यामुळेच,"['ठरल्यामु', 'ठरल्या', 'ठरल्']"
ठरल्यावर,"['ठरल्य', 'ठरल', 'ठरल्य']"
ठरल्यावेळी,['ठरल्याव']
ठरल्याशिवाय,"['ठरल्याशिव', 'ठरल्याशि', 'ठरल्य']"
ठरल्यास,['ठरल्']
ठरल्यासच,['ठरल्य']
ठरल्यासारखं,"['ठरल्यासा', 'ठरल']"
ठरल्यासारखंच,"['ठरल्यासार', 'ठरल्']"
ठरव,[]
ठरवणं,[]
ठरवणंच,[]
ठरवणार,[]
ठरवणारं,[]
ठरवणारा,[]
ठरवणारी,[]
ठरवणारे,['ठरव']
ठरवणार्‍यांनी,['ठरवणार्\u200dय']
ठरवणार्‍यानं,[]
ठरवणे,[]
ठरवण्याआधी,['ठरवण्या']
ठरवण्याइतपत,['ठरवण्याइ']
ठरवण्याचा,"['ठरवण्या', 'ठरवण्य', 'ठरवण्य']"
ठरवण्याची,"['ठरवण्या', 'ठरवण्य', 'ठरवण्य', 'ठरवण']"
ठरवण्याचे,"['ठरवण्या', 'ठरवण', 'ठरवण्य', 'ठरवण्य']"
ठरवण्याच्या,"['ठरवण्याच्', 'ठरवण्य', 'ठरवण्याच']"
ठरवण्यात,['ठरवण्']
ठरवण्यातून,"['ठरवण्य', 'ठरवण्यात', 'ठरवण्या']"
ठरवण्यास,['ठरवण्']
ठरवण्यासाठी,"['ठरवण्यास', 'ठरवण्य']"
ठरवत,[]
ठरवतं,[]
ठरवता,[]
ठरवताच,['ठरवत']
ठरवतात,['ठरव']
ठरवताना,[]
ठरवतानाच,['ठरवतान']
ठरवतानाही,[]
ठरवताय,['ठरवत']
ठरवतील,['ठरव']
ठरवते,[]
ठरवतो,[]
ठरवतोय,['ठरव']
ठरवल,[]
ठरवलं,[]
ठरवलंच,[]
ठरवलंत,[]
ठरवलंतच,[]
ठरवलंय,['ठरव']
ठरवलंस,[]
ठरवलय,[]
ठरवला,[]
ठरवलात,['ठरव']
ठरवलाय,['ठरवल']
ठरवली,[]
ठरवले,[]
ठरवलेच,[]
ठरवलेय,[]
ठरवलेलं,['ठरवल']
ठरवलेलंच,['ठरवले']
ठरवलेला,"['ठरव', 'ठरवल']"
ठरवलेली,"['ठरवल', 'ठरव']"
ठरवलेले,"['ठरव', 'ठरवल']"
ठरवलेल्या,"['ठरवल', 'ठरवलेल', 'ठरव']"
ठरवल्या,['ठरवल']
ठरवल्याचे,"['ठरवल्या', 'ठरवल', 'ठरवल्य', 'ठरवल्य']"
ठरवल्यानंतर,"['ठरवल्यान', 'ठरवल्य']"
ठरवल्यानुसार,"['ठरवल्यानु', 'ठरवल्य']"
ठरवल्याने,"['ठरवल्य', 'ठरवल', 'ठरव']"
ठरवल्यापासून,"['ठरवल्यापास', 'ठरवल्यापा', 'ठरवल्य']"
ठरवल्यापेक्षाही,"['ठरवल्यापेक्ष', 'ठरवल्याप']"
ठरवल्याप्रमाणे,['ठरवल्याप्रम']
ठरवल्याप्रमाणेच,['ठरवल्याप्रमा']
ठरवल्यामुळे,"['ठरवल्याम', 'ठरवल्य', 'ठरवल']"
ठरवल्यावर,"['ठरवल्य', 'ठरवल', 'ठरवल्य']"
ठरवल्यास,['ठरवल्']
ठरवल्यासारखं,"['ठरवल्यासा', 'ठरवल']"
ठरवल्यासारखा,"['ठरवल्यासा', 'ठरवल']"
ठरवशील,[]
ठरवा,[]
ठरवायचं,['ठरवाय']
ठरवायचंय,['ठरवायच']
ठरवायचय,['ठरवाय']
ठरवायचा,['ठरवाय']
ठरवायची,['ठरवाय']
ठरवायचे,['ठरवाय']
ठरवायचो,['ठरवाय']
ठरवायच्या,"['ठरवायच्', 'ठरवायच']"
ठरवायला,['ठरवाय']
ठरवायलाच,"['ठरवायल', 'ठरवायल']"
ठरवावं,[]
ठरवावा,[]
ठरवावी,[]
ठरवावे,[]
ठरवाव्या,['ठरवाव']
ठरविक,[]
ठरविणार,[]
ठरविणारा,[]
ठरविणारी,[]
ठरविणारे,['ठरवि']
ठरविणाऱ्या,"['ठरवि', 'ठरविणाऱ']"
ठरविणे,[]
ठरविण्याऐवजी,['ठरविण्याऐ']
ठरविण्याकरिता,['ठरविण्याकर']
ठरविण्याचा,"['ठरविण्या', 'ठरविण्य', 'ठरविण्य']"
ठरविण्याची,"['ठरविण्या', 'ठरविण्य', 'ठरविण्य', 'ठरविण']"
ठरविण्याचे,"['ठरविण्या', 'ठरविण', 'ठरविण्य', 'ठरविण्य']"
ठरविण्याच्या,"['ठरविण्याच्', 'ठरविण्य', 'ठरविण्याच']"
ठरविण्यात,['ठरविण्']
ठरविण्यापूर्वी,['ठरविण्यापूर']
ठरविण्यास,['ठरविण्']
ठरविण्यासाठी,"['ठरविण्यास', 'ठरविण्य']"
ठरविता,[]
ठरवितात,['ठरवि']
ठरविताना,[]
ठरवितानाच,['ठरवितान']
ठरविते,[]
ठरवितो,[]
ठरविलं,[]
ठरविला,[]
ठरविली,[]
ठरविले,[]
ठरविलेत,['ठरविल']
ठरविलेला,"['ठरवि', 'ठरविल']"
ठरविलेली,"['ठरविल', 'ठरवि']"
ठरविलेले,"['ठरवि', 'ठरविल']"
ठरविलेल्या,"['ठरविल', 'ठरविलेल', 'ठरवि']"
ठरविल्याची,"['ठरविल्या', 'ठरविल्य', 'ठरविल्य', 'ठरविल']"
ठरविल्याचे,"['ठरविल्या', 'ठरविल', 'ठरविल्य', 'ठरविल्य']"
ठरविल्याने,"['ठरविल्य', 'ठरविल', 'ठरवि']"
ठरविल्याप्रमाणे,['ठरविल्याप्रम']
ठरविल्यावर,"['ठरविल्य', 'ठरविल', 'ठरविल्य']"
ठरविल्याशिवाय,"['ठरविल्याशिव', 'ठरविल्याशि', 'ठरविल्य']"
ठरविल्यास,['ठरविल्']
ठरवीत,['ठरव']
ठरवीन,[]
ठरवील,[]
ठरवू,[]
ठरवून,['ठरव']
ठरवूनच,['ठरवू']
ठरवूनसुद्धा,['ठरवूनसुद्']
ठरवूनही,['ठरवून']
ठरवूया,[]
ठरवेन,[]
ठरवेल,[]
ठरायचं,['ठराय']
ठरायचंय,['ठरायच']
ठरायचा,['ठराय']
ठरायची,['ठराय']
ठरायचे,['ठराय']
ठरायला,['ठराय']
ठराल,[]
ठराव,[]
ठरावं,[]
ठरावही,[]
ठरावा,[]
ठरावांची,['ठराव']
ठरावांचे,['ठराव']
ठरावांच्या,"['ठरावांच', 'ठराव']"
ठरावांना,[]
ठरावांमध्ये,['ठराव']
ठरावांवर,['ठराव']
ठरावाचा,"['ठरावा', 'ठराव']"
ठरावाची,"['ठरावा', 'ठराव']"
ठरावाचे,"['ठरावा', 'ठराव']"
ठरावाच्या,"['ठरावाच्', 'ठराव', 'ठरावाच']"
ठरावात,[]
ठरावातील,"['ठरावा', 'ठराव']"
ठरावानुसार,['ठराव']
ठरावाने,[]
ठरावापर्यंत,[]
ठरावाप्रमाणे,[]
ठरावामुळे,['ठराव']
ठरावाला,['ठराव']
ठरावावर,['ठराव']
ठरावास,[]
ठरावी,[]
ठरावीक,[]
ठरावीकच,[]
ठरावीत,['ठराव']
ठरावे,[]
ठरावेत,['ठराव']
ठराव्यात,['ठराव्']
ठरीव,[]
ठरू,[]
ठरूं,[]
ठरून,['ठर']
ठरूनच,['ठरू']
ठरूनही,['ठरून']
ठरेन,[]
ठरेना,[]
ठरेनात,[]
ठरेपर्यंत,[]
ठरेल,[]
ठरेलच,[]
ठरेलसं,[]
ठळक,[]
ठळकपणे,[]
ठशांच्या,"['ठशांच', 'ठश']"
ठश्यांच्या,"['ठश्यांच', 'ठश्य']"
ठश्यांमुळे,['ठश्यांम']
ठसका,[]
ठसकाच,['ठसक']
ठसकाही,[]
ठसकू,[]
ठसकेदार,[]
ठसकेबाज,[]
ठसक्यात,['ठसक्']
ठसक्यातून,"['ठसक्य', 'ठसक्यात', 'ठसक्या']"
ठसक्यासाठी,"['ठसक्यास', 'ठसक्य']"
ठसठशीत,['ठसठश']
ठसठशीतपणा,['ठसठशीतप']
ठसठशीतपणानं,['ठसठशीतपणा']
ठसठस,[]
ठसठसणारं,[]
ठसठसणारा,[]
ठसठसणारी,[]
ठसठसणारे,['ठसठस']
ठसठसत,[]
ठसठसती,[]
ठसठसते,[]
ठसठसतेच,[]
ठसठसतो,[]
ठसठसू,[]
ठसत,[]
ठसतं,[]
ठसतात,['ठस']
ठसते,[]
ठसलं,[]
ठसलंय,['ठस']
ठसला,[]
ठसली,[]
ठसलीच,[]
ठसले,[]
ठसलेलं,['ठसल']
ठसलेल्या,"['ठसल', 'ठसलेल', 'ठस']"
ठसल्या,['ठसल']
ठसवणं,[]
ठसवणारे,['ठसव']
ठसवणे,[]
ठसवण्याचा,"['ठसवण्या', 'ठसवण्य', 'ठसवण्य']"
ठसवण्याची,"['ठसवण्या', 'ठसवण्य', 'ठसवण्य', 'ठसवण']"
ठसवण्यासाठी,"['ठसवण्यास', 'ठसवण्य']"
ठसवत,[]
ठसवलं,[]
ठसवलंस,[]
ठसवले,[]
ठसवलेल्या,"['ठसवल', 'ठसवलेल', 'ठसव']"
ठसवायचं,['ठसवाय']
ठसवायचा,['ठसवाय']
ठसवायला,['ठसवाय']
ठसवावा,[]
ठसविणे,[]
ठसविण्यासाठी,"['ठसविण्यास', 'ठसविण्य']"
ठसविला,[]
ठसविले,[]
ठसवून,['ठसव']
ठसा,[]
ठसावा,[]
ठसाही,[]
ठसे,[]
ठसेही,[]
ठाऊक,[]
ठाऊकच,[]
ठाऊकही,[]
ठाकठिकी,[]
ठाकठीक,[]
ठाकणार,[]
ठाकण्याची,"['ठाकण्या', 'ठाकण्य', 'ठाकण्य', 'ठाकण']"
ठाकण्यासही,['ठाकण्या']
ठाकतात,['ठाक']
ठाकते,[]
ठाकतो,[]
ठाकरी,[]
ठाकरे,[]
ठाकरेंकडे,[]
ठाकरेंचं,[]
ठाकरेंचा,[]
ठाकरेंची,[]
ठाकरेंचीही,['ठाकरेंच']
ठाकरेंचे,[]
ठाकरेंच्या,['ठाकरेंच']
ठाकरेंना,[]
ठाकरेंनी,[]
ठाकरेंनीही,['ठाकरेंन']
ठाकरेंबद्दल,[]
ठाकरेंमुळे,[]
ठाकरेंवर,[]
ठाकरेंविषयी,[]
ठाकरेंसह,[]
ठाकरेंसाठी,[]
ठाकरेंसारखे,[]
ठाकरेच,[]
ठाकरेचे,[]
ठाकरेही,[]
ठाकऱ्यांसारखं,['ठाकऱ्यांसा']
ठाकऱ्यांसारखे,['ठाकऱ्यांसा']
ठाकलं,[]
ठाकला,[]
ठाकली,[]
ठाकले,[]
ठाकलेत,['ठाकल']
ठाकलेलं,['ठाकल']
ठाकलेला,"['ठाक', 'ठाकल']"
ठाकलेली,"['ठाकल', 'ठाक']"
ठाकलेले,"['ठाक', 'ठाकल']"
ठाकलेल्या,"['ठाकल', 'ठाकलेल', 'ठाक']"
ठाकलो,[]
ठाकल्यावर,"['ठाकल्य', 'ठाकल', 'ठाकल्य']"
ठाकायचे,['ठाकाय']
ठाकुरद्वार,[]
ठाकुरांची,['ठाकुर']
ठाकुरांनी,['ठाकुर']
ठाकुरांशी,[]
ठाकूर,[]
ठाकेल,[]
ठाण,[]
ठाणच,[]
ठाणबद्ध,[]
ठाणा,[]
ठाणाच,['ठाण']
ठाणी,[]
ठाणीही,['ठाण']
ठाणे,[]
ठाणेअंतर्गत,[]
ठाणेकर,[]
ठाणेकरांकडून,['ठाणेकरांकड']
ठाणेकरांची,['ठाणेकर']
ठाणेकरांचे,['ठाणेकर']
ठाणेकरांच्या,"['ठाणेकरांच', 'ठाणेकर']"
ठाणेकरांना,[]
ठाणेकरांनी,['ठाणेकर']
ठाणेकरांमध्ये,['ठाणेकर']
ठाणेदार,[]
ठाणेही,[]
ठाण्यांची,"['ठाण्य', 'ठाण्या']"
ठाण्यांच्या,"['ठाण्यांच', 'ठाण्य']"
ठाण्यांत,['ठाण्य']
ठाण्यांना,['ठाण्या']
ठाण्यांपैकी,['ठाण्यांप']
ठाण्यांमधील,['ठाण्यांम']
ठाण्यांमध्ये,"['ठाण्य', 'ठाण्यांमध']"
ठाण्यांवर,"['ठाण्या', 'ठाण्य']"
ठाण्यांवरही,"['ठाण्यांव', 'ठाण्यां']"
ठाण्याअंतर्गत,['ठाण्याअंतर']
ठाण्याऐवजी,['ठाण्याऐ']
ठाण्याकडून,"['ठाण्याकड', 'ठाण्य', 'ठाण्याक']"
ठाण्याकडे,"['ठाण्य', 'ठाण्या']"
ठाण्याचा,"['ठाण्या', 'ठाण्य', 'ठाण्य']"
ठाण्याची,"['ठाण्या', 'ठाण्य', 'ठाण्य', 'ठाण']"
ठाण्याचे,"['ठाण्या', 'ठाण', 'ठाण्य', 'ठाण्य']"
ठाण्याच्या,"['ठाण्याच्', 'ठाण्य', 'ठाण्याच']"
ठाण्याजवळ,['ठाण्या']
ठाण्यात,['ठाण्']
ठाण्यातलं,['ठाण्या']
ठाण्यातला,"['ठाण्या', 'ठाण्य']"
ठाण्यातल्या,"['ठाण्यातल', 'ठाण्य']"
ठाण्यातही,"['ठाण्या', 'ठाण्य']"
ठाण्यातील,"['ठाण्या', 'ठाण्या', 'ठाण्य']"
ठाण्यातून,"['ठाण्य', 'ठाण्यात', 'ठाण्या']"
ठाण्यानजीक,['ठाण्यान']
ठाण्यापर्यंत,['ठाण्यापर्']
ठाण्यापासून,"['ठाण्यापास', 'ठाण्यापा', 'ठाण्य']"
ठाण्याबद्दलची,['ठाण्याबद्द']
ठाण्याबद्दलचे,['ठाण्याबद्द']
ठाण्याबाहेर,['ठाण्याबा']
ठाण्यामधले,['ठाण्याम']
ठाण्यामध्ये,"['ठाण्य', 'ठाण्यामध']"
ठाण्याला,"['ठाण्य', 'ठाण्य']"
ठाण्यालाच,"['ठाण्याल', 'ठाण्या', 'ठाण्या']"
ठाण्यावर,"['ठाण्य', 'ठाण', 'ठाण्य']"
ठाण्यास,['ठाण्']
ठाण्यासंबंधातील,"['ठाण्यासंबंधा', 'ठाण्यासंबंधा', 'ठाण्य', 'ठाण्यासंबंध']"
ठाण्यासमोर,['ठाण्यास']
ठाण्यासमोरील,['ठाण्यासमो']
ठाण्यासह,['ठाण्य']
ठाण्यासाठी,"['ठाण्यास', 'ठाण्य']"
ठाण्याहून,"['ठाण्याह', 'ठाण्या']"
ठाम,[]
ठामपणा,[]
ठामपणाच,['ठामपण']
ठामपणाने,[]
ठामपणे,[]
ठायी,['ठा']
ठायीच,['ठाय']
ठायीठायी,['ठायीठा']
ठार,[]
ठाव,[]
ठावं,[]
ठावठिकाण,[]
ठावठिकाणा,[]
ठावठिकाणाही,[]
ठावठिकाण्याची,"['ठावठिकाण्या', 'ठावठिकाण्य', 'ठावठिकाण्य', 'ठावठिकाण']"
ठावठिकाण्याबाबत,"['ठावठिकाण्याब', 'ठावठिकाण्य']"
ठावठिकाण्याविषयी,"['ठावठिकाण्य', 'ठावठिकाण्यावि']"
ठावूक,[]
ठावे,[]
ठाशीव,['ठा']
ठासून,['ठास']
ठिकठाक,[]
ठिकठिकाणची,[]
ठिकठिकाणचे,[]
ठिकठिकाणच्या,['ठिकठिकाणच']
ठिकठिकाणांहून,"['ठिकठिकाण', 'ठिकठिकाणांह']"
ठिकठिकाणाहून,['ठिकठिकाणाह']
ठिकठिकाणी,[]
ठिकरी,[]
ठिकर्‍या,[]
ठिकऱ्या,['ठिकऱ']
ठिकाण,[]
ठिकाणं,[]
ठिकाणंही,[]
ठिकाणचं,[]
ठिकाणचा,[]
ठिकाणची,[]
ठिकाणचे,[]
ठिकाणच्या,['ठिकाणच']
ठिकाणही,[]
ठिकाणांचं,[]
ठिकाणांचा,['ठिकाण']
ठिकाणांची,['ठिकाण']
ठिकाणांचे,['ठिकाण']
ठिकाणांच्या,"['ठिकाणांच', 'ठिकाण']"
ठिकाणांना,[]
ठिकाणांपासून,"['ठिकाणांपास', 'ठिकाण']"
ठिकाणांपेक्षा,['ठिकाण']
ठिकाणांपैकी,[]
ठिकाणांप्रमाणे,[]
ठिकाणांप्रमाणेच,[]
ठिकाणांबद्दल,['ठिकाण']
ठिकाणांमध्ये,['ठिकाण']
ठिकाणांवर,['ठिकाण']
ठिकाणांवरून,"['ठिकाणांवर', 'ठिकाण', 'ठिकाणां']"
ठिकाणांशी,[]
ठिकाणांसाठी,['ठिकाण']
ठिकाणांसारखीच,[]
ठिकाणांहून,"['ठिकाण', 'ठिकाणांह']"
ठिकाणांहूनही,"['ठिकाणां', 'ठिकाणांहून']"
ठिकाणाकडे,['ठिकाण']
ठिकाणाचा,"['ठिकाणा', 'ठिकाण']"
ठिकाणाची,"['ठिकाणा', 'ठिकाण']"
ठिकाणाचे,"['ठिकाणा', 'ठिकाण']"
ठिकाणाच्या,"['ठिकाणाच्', 'ठिकाण', 'ठिकाणाच']"
ठिकाणाजवळ,[]
ठिकाणातून,"['ठिकाण', 'ठिकाणात']"
ठिकाणापर्यंत,[]
ठिकाणापर्यंतचा,[]
ठिकाणापासून,"['ठिकाणापास', 'ठिकाण']"
ठिकाणाप्रमाणेच,[]
ठिकाणाला,['ठिकाण']
ठिकाणावर,['ठिकाण']
ठिकाणावरून,"['ठिकाण', 'ठिकाणावर', 'ठिकाणाव']"
ठिकाणास,[]
ठिकाणाहून,['ठिकाणाह']
ठिकाणी,[]
ठिकाणींच,[]
ठिकाणीच,[]
ठिकाणीदेखील,['ठिकाण']
ठिकाणीसुद्धा,['ठिकाण']
ठिकाणीही,['ठिकाण']
ठिकाणे,[]
ठिकाणेही,[]
ठिक्कर,[]
ठिगळ,[]
ठिगळं,[]
ठिगळांनी,['ठिगळ']
ठिणगी,[]
ठिणगीचा,['ठिणग']
ठिणगीचे,['ठिणग']
ठिणगीला,['ठिणग']
ठिणगीसारखा,[]
ठिणगीसारखी,['ठिणग']
ठिणगीसुद्धा,['ठिणग']
ठिणगीही,['ठिणग']
ठिणग्या,['ठिणग']
ठिणग्यांची,"['ठिणग्य', 'ठिणग्या']"
ठिणग्यांचे,"['ठिणग्या', 'ठिणग्य']"
ठिपकत,[]
ठिपका,[]
ठिपके,[]
ठिपक्यांची,"['ठिपक्य', 'ठिपक्या']"
ठिपक्यांच्या,"['ठिपक्यांच', 'ठिपक्य']"
ठिपक्यांना,['ठिपक्या']
ठिपक्यांनी,"['ठिपक्या', 'ठिपक्य']"
ठिपक्यांवर,"['ठिपक्या', 'ठिपक्य']"
ठिपक्यांसारखी,['ठिपक्यांसा']
ठिपक्याएवढा,['ठिपक्याए']
ठिपक्याच्या,"['ठिपक्याच्', 'ठिपक्य', 'ठिपक्याच']"
ठिपक्याभोवती,['ठिपक्याभो']
ठिपक्यासारखी,"['ठिपक्य', 'ठिपक', 'ठिपक्यासा']"
ठिपक्याहून,"['ठिपक्याह', 'ठिपक्या']"
ठिपक्‍यांतून,['ठिपक्\u200dयांत']
ठिबक,[]
ठिबकणारं,[]
ठिबकत,[]
ठिबकतोय,['ठिबक']
ठिबकायला,['ठिबकाय']
ठिबकू,[]
ठिबक्यांचं,['ठिबक्या']
ठिबक्यांचा,"['ठिबक्य', 'ठिबक्या']"
ठिय्या,['ठिय']
ठिसूळ,[]
ठीक,[]
ठीकच,[]
ठीकठाक,[]
ठीकठाकच,[]
ठीकही,[]
ठुंबरी,[]
ठुमकत,[]
ठुमरी,[]
ठुमरीची,['ठुमर']
ठुमरीच्या,"['ठुमरीच', 'ठुमर']"
ठुमरीने,[]
ठुमरीमध्ये,[]
ठुमरीवर,['ठुमर']
ठुशी,[]
ठुसठुशीत,['ठुसठुश']
ठेंगणं,[]
ठेंगणी,[]
ठेंगणीशी,[]
ठेंगणे,[]
ठेंगण्या,['ठेंगण']
ठेंगू,[]
ठेऊ,[]
ठेऊच,[]
ठेऊन,[]
ठेऊया,[]
ठेका,[]
ठेकाही,[]
ठेकेदार,[]
ठेकेदारही,[]
ठेकेदारांकडून,['ठेकेदारांकड']
ठेकेदारांकडे,[]
ठेकेदारांचाही,['ठेकेदारां']
ठेकेदारांची,['ठेकेदार']
ठेकेदारांचे,['ठेकेदार']
ठेकेदारांच्या,"['ठेकेदारांच', 'ठेकेदार']"
ठेकेदारांना,[]
ठेकेदारांनी,['ठेकेदार']
ठेकेदारांवर,['ठेकेदार']
ठेकेदाराकडून,"['ठेकेदाराकड', 'ठेकेदार']"
ठेकेदाराकडे,['ठेकेदार']
ठेकेदाराचे,"['ठेकेदारा', 'ठेकेदार']"
ठेकेदाराच्या,"['ठेकेदाराच्', 'ठेकेदार', 'ठेकेदाराच']"
ठेकेदाराने,[]
ठेकेदारापासून,"['ठेकेदारापास', 'ठेकेदार']"
ठेकेदाराला,['ठेकेदार']
ठेकेदारालाच,"['ठेकेदाराल', 'ठेकेदारा']"
ठेकेदारावर,['ठेकेदार']
ठेकेदाराविरुद्ध,[]
ठेकेदारास,[]
ठेकेदारी,[]
ठेक्यांची,"['ठेक्य', 'ठेक्या']"
ठेक्यांनी,"['ठेक्या', 'ठेक्य']"
ठेक्याचं,"['ठेक्या', 'ठेक्य', 'ठेक्य']"
ठेक्याची,"['ठेक्या', 'ठेक्य', 'ठेक्य', 'ठेक']"
ठेक्याचे,"['ठेक्या', 'ठेक', 'ठेक्य', 'ठेक्य']"
ठेक्यात,['ठेक्']
ठेक्यातही,"['ठेक्या', 'ठेक्य']"
ठेक्यावर,"['ठेक्य', 'ठेक', 'ठेक्य']"
ठेक्यासरशी,['ठेक्यास']
ठेच,[]
ठेचकळत,[]
ठेचकळायला,['ठेचकळाय']
ठेचकाळत,[]
ठेचकाळता,[]
ठेचकाळतात,['ठेचकाळ']
ठेचकाळला,[]
ठेचकाळली,[]
ठेचकाळलेल्या,"['ठेचकाळल', 'ठेचकाळलेल', 'ठेचकाळ']"
ठेचकाळून,['ठेचकाळ']
ठेचणार,[]
ठेचणारा,[]
ठेचणाऱ्या,"['ठेच', 'ठेचणाऱ']"
ठेचण्याची,"['ठेचण्या', 'ठेचण्य', 'ठेचण्य', 'ठेचण']"
ठेचण्याच्या,"['ठेचण्याच्', 'ठेचण्य', 'ठेचण्याच']"
ठेचण्यासाठी,"['ठेचण्यास', 'ठेचण्य']"
ठेचलंस,[]
ठेचला,[]
ठेचले,[]
ठेचलेलं,['ठेचल']
ठेचलेला,"['ठेच', 'ठेचल']"
ठेचलेली,"['ठेचल', 'ठेच']"
ठेचलेल्या,"['ठेचल', 'ठेचलेल', 'ठेच']"
ठेचा,[]
ठेचायची,['ठेचाय']
ठेचायलाच,"['ठेचायल', 'ठेचायल']"
ठेचाळत,[]
ठेचाळलं,[]
ठेचाळली,[]
ठेचाळू,[]
ठेचाव्यात,['ठेचाव्']
ठेचून,['ठेच']
ठेपतं,[]
ठेपतो,[]
ठेपलं,[]
ठेपला,[]
ठेपलाय,['ठेपल']
ठेपली,[]
ठेपले,[]
ठेपलेलं,['ठेपल']
ठेपलेला,"['ठेप', 'ठेपल']"
ठेपलेली,"['ठेपल', 'ठेप']"
ठेपलेले,"['ठेप', 'ठेपल']"
ठेपलेल्या,"['ठेपल', 'ठेपलेल', 'ठेप']"
ठेपलो,[]
